id_registro,texto_principal,label,label_detalhe,pipeline_origem,portal_origem,origem_texto,origem_qualidade,tamanho_chars,data_publicacao,url_origem
GFC_NEG_00135,"Daniela Lima afirmou que no governo Lula pobre andaria de avião, mas agora Latam, Gol e Azul anunciaram aumento das passagens por causa do aumento do IOF.",0,ENGANOSO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,154,,https://www.estadao.com.br/estadao-verifica/daniela-lima-promessa-lula-aeroportos-pobre-aviao-enganoso/
GFC_VER_00010,PT publica foto com duplicações em ato em Salvador,1,GFC_VERDADEIRO,google_factcheck,UOL_NOTÍCIAS,AFIRMACAO_CHECADA,ROTULO_FORTE,50,2022-07-11,https://noticias.uol.com.br/confere/ultimas-noticias/2022/07/11/pt-admite-duplicacao-em-foto-de-ato-no-dois-de-julho-por-erro-tecnico.htm
GFC_NEG_00136,PF descobriu que Alexandre de Moraes recebeu dinheiro para condenar Jair Bolsonaro,0,FALSO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,82,,https://www.estadao.com.br/estadao-verifica/e-falso-que-pf-tenha-afirmado-que-moraes-prendeu-bolsonaro-por-dinheiro/
RSS_00115,Planalto diz que novo Desenrola e fim da 'taxa das blusinhas' ainda não foram mensurados em pesquisas — A avaliação do Palácio do Planalto é que a nova pesquisa Datafolha ainda não mensurou os reais impactos de anúncios feitos recentemente pelo governo Lula . Leia mais (05/16/2026 - 13h00),1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,290,2026-05-16,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/colunas/painel/2026/05/planalto-diz-que-novo-desenrola-e-fim-da-taxa-das-blusinhas-ainda-nao-foram-mensurados-em-pesquisas.shtml
GFC_NEG_00137,Beneficiários do Bolsa Família não podiam ter emprego,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,53,2022-09-09,https://www.aosfatos.org/noticias/na-tv-presidenciaveis-desinformam-sobre-gas-de-cozinha-bolsa-familia-refinarias/
RSS_00116,"Ciro Gomes oficializa pré-candidatura ao governo do Ceará pelo PSDB — Ex-ministro focou discurso na segurança pública e combate às facções e recebeu apoio de aliados do PSDB, União Brasil e PL no Ceará.",1,NOTICIA_REAL,noticias_reais,CONGRESSO_EM_FOCO,titulo_resumo,ROTULO_ASSUMIDO,202,2026-05-16,https://www.congressoemfoco.com.br/noticia/118928/ciro-gomes-oficializa-pre-candidatura-ao-governo-do-ceara-pelo-psdb
RSS_00117,"José Dirceu mantém pré-candidatura a deputado após diagnóstico de linfoma — A 'principal batalha', afirmou o ex-ministro da Casa Civil, é reeleger o presidente Lula",1,NOTICIA_REAL,noticias_reais,CARTACAPITAL,titulo_resumo,ROTULO_ASSUMIDO,164,2026-05-16,https://www.cartacapital.com.br/cartaexpressa/jose-dirceu-mantem-pre-candidatura-a-deputado-apos-diagnostico-de-linfoma/
GFC_NEG_00138,Vocês acreditam que o marketing do PT clonou um evento em taperoá -PB dizendo que era um evento deles?,0,FALSO,google_factcheck,BOATOS.ORG,AFIRMACAO_CHECADA,ROTULO_FORTE,102,2022-08-31,https://www.boatos.org/politica/lula-usou-foto-missa-taperoa-pb-para-ilustrar-suposto-comicio.html
RSS_00118,"Reuters e Universidade de Durham abrem inscrições para bolsa em jornalismo investigativo — Estão abertas as inscrições para a Sir Harry Evans Global Fellowship , programa internacional de jornalismo investigativo promovido pela Universidade de Durham em parceria com a Reuters . A iniciativa oferece a jornalistas uma experiência de nove meses em uma Redação da agência, com mentoria de editores e acesso a recursos da universidade. Leia mais (05/14/2026 - 15h11)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,463,2026-05-14,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/blogs/novo-em-folha/2026/05/reuters-e-universidade-de-durham-abrem-inscricoes-para-bolsa-em-jornalismo-investigativo.shtml
GFC_NEG_00139,governo criou im posto pra quem movimenta R$ 5 mil por mês,0,FALSO,google_factcheck,DESCONHECIDA,AFIRMACAO_CHECADA,ROTULO_FORTE,58,,https://www.estadao.com.br/estadao-verifica/falso-movimentacao-acima-5-mil-pix-imposto-flavio-bolsonaro/
GFC_NEG_00140,STM decretou que eleições foram fraudadas; Bolsonaro segue presidente e Congresso e STF foram destituídos,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,105,2022-12-05,https://www.aosfatos.org/noticias/falso-stm-decretou-bolsonaro-fique-na-presidencia/
GFC_NEG_00141,"José Dirceu cita ""manifestação do TSE"" que levaria a uma derrota eleitoral de Bolsonaro",0,FORA_DE_CONTEXTO,google_factcheck,UOL_NOTÍCIAS,AFIRMACAO_CHECADA,ROTULO_FORTE,87,2022-05-26,https://noticias.uol.com.br/confere/ultimas-noticias/2022/05/26/post-usa-fala-de-dirceu-sem-contexto-para-alegar-suposta-fraude-eleitoral.htm
RSS_00119,Cuba divulga manual de sobrevivência a ataques militares — Cartilha orienta cubanos a montar kits para emergências,1,NOTICIA_REAL,noticias_reais,PODER360,titulo_resumo,ROTULO_ASSUMIDO,114,2026-05-16,https://www.poder360.com.br/poder-internacional/cuba-divulga-manual-de-sobrevivencia-a-ataques-militares/
GFC_NEG_00142,Lula diz que não é fácil aturar o líder do PCC Marcola,0,FALSO,google_factcheck,AFP_CHECAMOS,AFIRMACAO_CHECADA,ROTULO_FORTE,54,2024-03-13,https://checamos.afp.com/doc.afp.com.34LH4EV
RSS_00120,"Lula ironiza Flávio Bolsonaro e diz que 'aqui não tem dinheiro do Vorcaro' — O presidente Lula (PT) ironizou nesta sexta-feira (14) o senador Flávio Bolsonaro (PL-RJ), pré-candidato à Presidência da República, ao participar de evento no interior de São Paulo , e voltou a defender a proibição do uso de inteligência artificial nas eleições deste ano. Leia mais (05/15/2026 - 13h33)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,381,2026-05-15,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2026/05/lula-ironiza-flavio-bolsonaro-e-diz-que-aqui-nao-tem-dinheiro-do-vorcaro.shtml
GFC_NEG_00143,Lula colocou sigilo eterno no cartão corportativo,0,FALSO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,49,,https://www.estadao.com.br/estadao-verifica/lula-cartao-corporativo-sigilo-eterno-pix-5-mil/
GFC_NEG_00144,Globo mostrou em 2019 que urnas eletrônicas podem ser hackeadas,0,ENGANOSO,google_factcheck,PROJETO_COMPROVA,AFIRMACAO_CHECADA,ROTULO_FORTE,63,2024-04-25,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/influenciador-portugues-engana-ao-afirmar-que-globo-noticiou-sobre-urnas-eletronicas-brasileiras-hackeadas-nos-eua/
GFC_NEG_00145,Desceu a inflação. O pior é que o azeite e os tomates sobem.,0,ENGANOSO,google_factcheck,OBSERVADOR,AFIRMACAO_CHECADA,ROTULO_FORTE,60,2023-12-28,https://observador.pt/factchecks/fact-check-produtos-mais-caros-contrariam-a-ideia-de-que-inflacao-esta-a-baixar/
GFC_NEG_00146,O Tribunal Superior Eleitoral (TSE) publicou um vídeo em 2017 defendendo o voto impresso,0,FORA_DE_CONTEXTO,google_factcheck,AFP_CHECAMOS,AFIRMACAO_CHECADA,ROTULO_FORTE,88,2021-07-08,https://checamos.afp.com/doc.afp.com.9EE7U2
RSS_00121,"Prêmio ICL de Jornalismo abre inscrições com R$ 70 mil em premiação — Estão abertas, até 30 de outubro de 2026, as inscrições para o Prêmio ICL de Jornalismo , do ICL (Instituto Combustível Legal) . A iniciativa reconhece reportagens investigativas sobre os impactos do mercado irregular de combustíveis na vida da população, na arrecadação pública e nas empresas do setor. Leia mais (05/14/2026 - 19h00)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,404,2026-05-14,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/blogs/novo-em-folha/2026/05/premio-icl-de-jornalismo-abre-inscricoes-com-r-70-mil-em-premiacao.shtml
RSS_00122,"Após diagnóstico de linfoma, José Dirceu mantém pré-candidatura — Ex-ministro da Casa Civil iniciou quimioterapia em São Paulo e afirmou que seguirá na disputa por vaga na Câmara.",1,NOTICIA_REAL,noticias_reais,CONGRESSO_EM_FOCO,titulo_resumo,ROTULO_ASSUMIDO,179,2026-05-16,https://www.congressoemfoco.com.br/noticia/118929/apos-diagnostico-de-linfoma-jose-dirceu-mantem-pre-candidatura
RSS_00123,"Fundo nos EUA do caso 'Dark Horse' é controlado por aliados de Eduardo Bolsonaro — O fundo Havengate Development Fund, usado no financiamento do filme "" Dark Horse "" (""azarão"", em inglês) e que teria recebido parte dos R$ 61 milhões pagos pelo Banco Master , é administrado por Paulo Calixto, advogado ligado ao ex-deputado Eduardo Bolsonaro . Leia mais (05/15/2026 - 23h00)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,374,2026-05-15,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2026/05/fundo-nos-eua-do-caso-dark-horse-e-controlado-por-aliados-de-eduardo-bolsonaro.shtml
RSS_00124,Projeto amplia afastamento por luto e acompanhamento médico de filhos — Medida apresentada na Câmara amplia reconhecimento de relações familiares na legislação trabalhista.,1,NOTICIA_REAL,noticias_reais,CONGRESSO_EM_FOCO,titulo_resumo,ROTULO_ASSUMIDO,172,2026-05-15,https://www.congressoemfoco.com.br/noticia/118918/projeto-amplia-afastamento-por-luto-e-acompanhamento-medico-de-filhos
RSS_00125,"Eduardo Bolsonaro nega que tenha usado dinheiro do Master para se bancar nos EUA — O ex-deputado federal Eduardo Bolsonaro ( PL ) negou que tenha recebido dinheiro do empresário Daniel Vorcaro para se manter nos Estados Unidos. O ex-parlamentar reagiu em resposta à reportagem da Folha , que mostrou que a Polícia Federal suspeita que recursos de Vorcaro tenham custeado sua permanência fora do Brasil. Leia mais (05/14/2026 - 23h03)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,433,2026-05-14,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2026/05/eduardo-bolsonaro-nega-que-tenha-usado-dinheiro-do-master-para-se-bancar-nos-eua.shtml
RSS_00126,"Fachin vota com Mendonça e empata julgamento sobre monitoramento de jornalistas e parlamentares — Ainda faltam votar os ministros Luiz Fux, Nunes Marques e Gilmar Mendes. O julgamento ocorre no plenário virtual e deve terminar nesta sexta-feira",1,NOTICIA_REAL,noticias_reais,CARTACAPITAL,titulo_resumo,ROTULO_ASSUMIDO,244,2026-05-15,https://www.cartacapital.com.br/justica/fachin-vota-com-mendonca-e-empata-julgamento-sobre-monitoramento-de-jornalistas-e-parlamentares/
GFC_NEG_00147,Conta de Alexandre de Moraes foi suspensa no X após briga com Musk,0,FALSO,google_factcheck,UOL_NOTÍCIAS,AFIRMACAO_CHECADA,ROTULO_FORTE,66,,https://noticias.uol.com.br/confere/ultimas-noticias/2024/04/10/conta-de-moraes-nao-foi-suspensa-no-x-perfil-segue-no-ar.htm
RSS_00127,"Sanção absurda de Trump não vai ver ""os fogos de réveillon"" de 2026 — Economista fala sobre a fama viral ""Trump sempre amarela"" e aposta que sanção não dura",1,NOTICIA_REAL,noticias_reais,METROPOLES,titulo_resumo,ROTULO_ASSUMIDO,156,2025-07-11,https://www.metropoles.com/blog-do-noblat/sancao-absurda-de-trump-nao-vai-ver-os-fogos-de-reveillon-de-2026
GFC_NEG_00148,Gilmar Mendes diz que o sistema eletrônico de votação tem falhas e que mesários podem votar pelos eleitores,0,ENGANOSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,107,2023-07-14,https://www.aosfatos.org/noticias/video-gilmar-mendes-mesario-pianista/
RSS_00128,"Nova regra de Fachin sobre distribuição de processos no STF acirra atrito interno na corte — As novas regras do STF (Supremo Tribunal Federal) para distribuição de processos judiciais determinadas nesta semana pelo presidente da corte, ministro Edson Fachin , acirraram o atrito entre magistrados e são o capítulo mais recente da divisão interna do tribunal. Leia mais (05/14/2026 - 19h35)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,389,2026-05-14,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2026/05/nova-regra-de-fachin-sobre-distribuicao-de-processos-no-stf-acirra-atrito-interno-na-corte.shtml
GFC_NEG_00149,Manifestação em Salvador em 14 de dezembro de 2025,0,ENGANOSO,google_factcheck,AFP_CHECAMOS,AFIRMACAO_CHECADA,ROTULO_FORTE,50,2025-12-16,https://checamos.afp.com/doc.afp.com.88CW763
GFC_NEG_00150,Vendas da Ypê dispararam depois de foto de Flávio Bolsonaro com detergentes da marca,0,FALSO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,84,,https://www.estadao.com.br/estadao-verifica/foto-de-flavio-bolsonaro-com-detergentes-ype-foi-gerada-artificialmente/
RSS_00129,"Vereadora pede à Justiça Eleitoral inelegibilidade de mulher de Nunes — A vereadora Amanda Paschoal (PSOL) pediu nesta sexta-feira (15), em representação apresentada à Procuradoria Regional Eleitoral de São Paulo, que a primeira-dama da capital, Regina Nunes (MDB) , pré-candidata a deputada estadual, tenha seu eventual registro de candidatura cassado e fique inelegível por oito anos. Leia mais (05/15/2026 - 16h34)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,417,2026-05-15,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/colunas/painel/2026/05/vereadora-pede-a-justica-eleitoral-inelegibilidade-de-mulher-de-nunes.shtml
RSS_00130,"Prerrogativas fala em possível financiamento político clandestino e aciona PGR e PF — O grupo Prerrogativas, alinhado ao presidente Lula (PT), acionou a PGR (Procuradoria Geral da República) e a PF ( Polícia Federal ) pedindo abertura de investigação para rastrear o dinheiro arrecadado para financiar o filme que conta a história de Jair Bolsonaro . Leia mais (05/15/2026 - 14h00)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,381,2026-05-15,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/colunas/painel/2026/05/prerrogativas-fala-em-possivel-financiamento-politico-clandestino-e-aciona-pgr-e-pf.shtml
RSS_00131,"Desembargador do RJ foi 'cooptado' por esquema de fraudes da Refit, diz PF — A origem do suposto engajamento do magistrado com o caso Refit, segundo a PF, foi a publicação da Lei Complementar 225/2025",1,NOTICIA_REAL,noticias_reais,CORREIO_BRAZILIENSE,titulo_resumo,ROTULO_ASSUMIDO,200,2026-05-16,https://www.correiobraziliense.com.br/politica/2026/05/7421034-desembargador-ajudou-a-desinterditar-complexo.html
RSS_00132,"PGR denuncia Zema sob acusação de calúnia contra Gilmar Mendes — A PGR (Procuradoria-Geral da República) denunciou o ex-governador de Minas Gerais Romeu Zema (Novo), pré-candidato à Presidência da República, sob a acusação de calúnia no caso da série de vídeos contra o ministro do STF (Supremo Tribunal Federal) Gilmar Mendes . Leia mais (05/15/2026 - 19h37)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,359,2026-05-15,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2026/05/pgr-denuncia-zema-sob-acusacao-de-calunia-contra-gilmar-mendes.shtml
RSS_00133,Aliados de Flávio temem contágio e defendem Cláudio Castro fora da disputa ao Senado pelo Rio,1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo,ROTULO_ASSUMIDO,93,2026-05-15,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2026/05/aliados-de-flavio-temem-contagio-e-defendem-claudio-castro-fora-da-disputa-ao-senado-pelo-rio.shtml
RSS_00134,Protestos na Bolívia cercam La Paz e pedem saída de presidente — Manifestações começaram contra lei de terras e se ampliaram pelo país; Argentina enviou avião com 12 toneladas de alimentos,1,NOTICIA_REAL,noticias_reais,PODER360,titulo_resumo,ROTULO_ASSUMIDO,188,2026-05-16,https://www.poder360.com.br/poder-internacional/bloqueios-bolivia-pedem-renuncia-rodrigo-paz/
RSS_00135,"Datafolha: Lula vai melhor no 2º turno entre os católicos; Flávio, entre os evangélicos — No geral, há empate. A maioria das entrevistas, porém, ocorreu antes da revelação de conversas entre Flávio e o banqueiro Daniel Vorcaro",1,NOTICIA_REAL,noticias_reais,CARTACAPITAL,titulo_resumo,ROTULO_ASSUMIDO,226,2026-05-16,https://www.cartacapital.com.br/cartaexpressa/datafolha-lula-vai-melhor-no-2o-turno-entre-os-catolicos-flavio-entre-os-evangelicos/
RSS_00136,"Negacionismo fez brasileiros ‘perderem’ 3,4 anos de vida na pandemia — O dado faz parte do Estudo Carga Global de Doenças, publicado neste mês",1,NOTICIA_REAL,noticias_reais,CARTACAPITAL,titulo_resumo,ROTULO_ASSUMIDO,142,2026-05-16,https://www.cartacapital.com.br/saude/negacionismo-fez-brasileiros-perderem-34-anos-de-vida-na-pandemia/
RSS_00137,"Rede expulsa dirigente da ala de Marina Silva, que fala em perseguição política — A cúpula da Rede Sustentabilidade expulsou uma das copresidentes do partido, Iaraci Dias, que é do grupo político de Marina Silva (Rede-SP). A legenda é comandada pela ala da deputada federal Heloísa Helena (RJ), que vive um embate com a ex-ministra do Meio Ambiente. Leia mais (05/15/2026 - 20h06)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,380,2026-05-15,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/colunas/painel/2026/05/rede-expulsa-dirigente-da-ala-de-marina-silva-que-fala-em-perseguicao-politica.shtml
RSS_00138,"PF troca chefia de caso que envolve INSS e Lulinha; Mendonça e oposição cobram explicações — A Polícia Federal trocou a coordenação dos inquéritos da Operação Sem Desconto , que apura um esquema de fraudes envolvendo o INSS e motivou a quebra de sigilo de Fábio Luís Lula da Silva, o Lulinha , filho do presidente Lula (PT). Leia mais (05/15/2026 - 15h29)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,355,2026-05-15,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2026/05/pf-troca-chefia-de-caso-que-envolve-inss-e-lulinha-mendonca-e-oposicao-cobram-explicacoes.shtml
GFC_NEG_00151,"""Primeiro-ministro holandês confirma que houve fraude eleitoral no Brasil""",0,FALSO,google_factcheck,OBSERVADOR,AFIRMACAO_CHECADA,ROTULO_FORTE,74,2022-12-15,https://observador.pt/factchecks/fact-check-primeiro-ministro-holandes-reconheceu-que-houve-fraude-eleitoral-nas-presidenciais-do-brasil/
GFC_NEG_00152,Ausência confirmada! Lula não irá à posse de Donald Trump porque não foi convidado,0,ENGANOSO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,82,,https://www.estadao.com.br/estadao-verifica/lula-trump-posse-presidencial-eua-enganoso/
RSS_00139,Entenda como funcionaria Maria da Penha Digital proposta por Sâmia — Texto estabelece um marco jurídico para combater violência de gênero praticada em ambientes digitais.,1,NOTICIA_REAL,noticias_reais,CONGRESSO_EM_FOCO,titulo_resumo,ROTULO_ASSUMIDO,170,2026-05-11,https://www.congressoemfoco.com.br/noticia/118756/entenda-como-funcionaria-maria-da-penha-digital-proposta-por-samia
RSS_00140,"Em sinalização ao multilateralismo, ministro da Fazenda é convidado e fará discurso em reunião do G7 — O ministro da Fazenda Dario Durigan foi convidado pela França para fazer o principal discurso de uma das sessões da reunião de ministros de Finanças do G7 , o grupo dos países mais industrializados do mundo. Leia mais (05/16/2026 - 23h00)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,341,2026-05-16,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/colunas/painel/2026/05/em-sinalizacao-ao-multilateralismo-ministro-da-fazenda-e-convidado-e-fara-discurso-em-reuniao-do-g7.shtml
RSS_00141,"Lula critica uso de IA nas eleições; entenda o que o TSE já decidiu — Resoluções sobre o tema foram publicadas neste ano pelo Tribunal Superior Eleitoral. O presidente Lula conversou sobre IA nas eleições com novo presidente do TSE, Kassio Nunes Marques",1,NOTICIA_REAL,noticias_reais,CORREIO_BRAZILIENSE,titulo_resumo,ROTULO_ASSUMIDO,253,2026-05-15,https://www.correiobraziliense.com.br/politica/2026/05/7420874-lula-critica-uso-de-ia-nas-eleicoes-entenda-o-que-o-tse-ja-decidiu.html
RSS_00142,"‘Não tem que justificar nada’, diz Flávio sobre pedido de dinheiro a Vorcaro — Senador e pré-candidato à Presidência foi vaiado durante agenda na sede da Polícia Militar do Rio de Janeiro",1,NOTICIA_REAL,noticias_reais,VEJA_POLITICA,titulo_resumo,ROTULO_ASSUMIDO,187,2026-05-15,https://veja.abril.com.br/politica/nao-tem-que-justificar-nada-diz-flavio-sobre-pedido-de-dinheiro-a-vorcaro/
RSS_00143,"DC oficializa nome de Joaquim Barbosa como presidenciável e consolida racha no partido — Mesmo em meio à insatisfação de parte da legenda, o Democracia Cristã (DC) oficializou o nome do ex-ministro do STF (Supremo Tribunal Federal), Joaquim Barbosa, como pré-candidato à Presidência da República. Com isso, consolidou o racha no partido. Leia mais (05/16/2026 - 21h10)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,368,2026-05-16,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/colunas/painel/2026/05/dc-oficializa-nome-de-joaquim-barbosa-como-presidenciavel-e-consolida-racha-no-partido.shtml
GFC_NEG_00153,Homem que morreu no voo com ministros de Lula tinha 96 cápsulas de cocaína no estômago,0,FORA_DE_CONTEXTO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,86,,https://www.estadao.com.br/estadao-verifica/homem-morreu-aviao-ministros-lula-96-capsulas-cocaina-estomago/
RSS_00144,"Flávio Bolsonaro diz que tentaram enterrá-lo vivo e associa Lula ao diabo — O senador Flávio Bolsonaro ( PL ) afirmou neste sábado (12) que os adversários o subestimam, reafirmou sua pré-candidatura à Presidência da República e falou que a a eleição de outubro será uma disputa de Deus contra o diabo. Leia mais (05/16/2026 - 12h52)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,332,2026-05-16,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2026/05/flavio-bolsonaro-diz-que-tentaram-enterra-lo-vivo-e-compara-lula-ao-diabo.shtml
GFC_NEG_00154,Receita Federal do Brasil Comunicado importante! Identificamos divergências no seu IRPF (Imposto de Renda Pessoa Física).,0,FALSO,google_factcheck,BOATOS.ORG,AFIRMACAO_CHECADA,ROTULO_FORTE,121,2023-05-25,https://www.boatos.org/tecnologia/receita-federal-envia-e-mail-sobre-divergencias-no-imposto-de-renda.html
GFC_NEG_00155,"""CEO da Moderna admitiu que farmacêutica produziu 100 mil doses da vacinaa contra a Covid-19 um ano antes de ser decretada a pandemia.""",0,FALSO,google_factcheck,OBSERVADOR,AFIRMACAO_CHECADA,ROTULO_FORTE,135,2023-03-21,https://observador.pt/factchecks/fact-check-ceo-da-moderna-disse-que-antes-da-pandemia-ja-estava-a-produzir-100-mil-doses-contra-a-covid/
GFC_NEG_00156,Estudo mostra que aedes aegypti modificado geneticamente pode ter piorado epidemia de dengue,0,ENGANOSO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,92,,https://www.estadao.com.br/estadao-verifica/entenda-mosquito-dengue-geneticamente-modificado/
GFC_VER_00011,Nikolas associa pretos e pardos a bandidos,1,GFC_VERDADEIRO,google_factcheck,UOL_NOTÍCIAS,AFIRMACAO_CHECADA,ROTULO_FORTE,42,,https://noticias.uol.com.br/confere/ultimas-noticias/2026/04/04/nikolas-sobre-associacao-entre-negros-e-criminosos-estereotipos-existem.ghtm
GFC_NEG_00157,"Lula disse que pobres e negros não têm que aprender, têm que trabalhar",0,FORA_DE_CONTEXTO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,70,,https://www.estadao.com.br/estadao-verifica/lula-negros-pobres-nao-devem-estudar/
GFC_NEG_00158,"Homem ao lado de Lula no Complexo do Alemão, RJ, foi preso em SP após ataque a Tarcísio de Freitas",0,FALSO,google_factcheck,AFP_CHECAMOS,AFIRMACAO_CHECADA,ROTULO_FORTE,98,2022-10-21,https://checamos.afp.com/doc.afp.com.32LV49E
GFC_NEG_00159,Foto mostra Jorge Messias chorando após indicação rejeitada ao STF,0,FALSO,google_factcheck,DESCONHECIDA,AFIRMACAO_CHECADA,ROTULO_FORTE,66,2026-04-30,https://checamos.afp.com/doc.afp.com.A9HW6G3
RSS_00145,"'Não tenho que justificar nada para ninguém', diz Flávio Bolsonaro sobre conversas com Vorcaro — O senador Flávio Bolsonaro ( PL -RJ) afirmou que não tinha obrigação de avisar antecipadamente seus aliados sobre sua relação com o banqueiro Daniel Vorcaro e a cobrança por valores destinados, segundo ele, ao filme sobre o ex-presidente Jair Bolsonaro (PL) . Leia mais (05/15/2026 - 12h07)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,387,2026-05-15,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2026/05/nao-tenho-que-justificar-nada-para-ninguem-diz-flavio-bolsonaro-sobre-conversas-com-vorcaro.shtml
GFC_NEG_00160,BOLSA FAMÍLIA. FAMÍLIAS PASSAM DIFICULDADES APÓS PERDER BENEFÍCIO. 06/SETEMBRO,0,ENGANOSO,google_factcheck,UOL_NOTÍCIAS,AFIRMACAO_CHECADA,ROTULO_FORTE,78,,https://noticias.uol.com.br/confere/ultimas-noticias/2023/09/18/posts-distorcem-video-de-2021-para-relaciona-lo-com-cortes-no-bolsa-familia.htm
RSS_00146,"Elo de Flávio com Vorcaro gera apreensão de bolsonaristas, e aliados de Lula apostam na PF — A revelação de que o senador Flávio Bolsonaro ( PL -RJ), pré-candidato à Presidência, pediu dinheiro para o ex-banqueiro Daniel Vorcaro , então dono do Banco Master , para fazer um filme sobre seu pai, o ex-presidente Jair Bolsonaro (PL), pegou bolsonaristas de surpresa e causou apreensão sobre as consequências políticas do caso. Leia mais (05/13/2026 - 20h37)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,455,2026-05-13,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2026/05/elo-de-flavio-com-vorcaro-gera-apreensao-de-bolsonaristas-e-aliados-de-lula-apostam-na-pf.shtml
RSS_00147,"PGR denuncia Romeu Zema ao STJ por calúnia contra Gilmar Mendes — Segundo a PGR, vídeos publicados por Zema atribuíram falsamente crime de corrupção passiva ao ministro do STF",1,NOTICIA_REAL,noticias_reais,CORREIO_BRAZILIENSE,titulo_resumo,ROTULO_ASSUMIDO,175,2026-05-15,https://www.correiobraziliense.com.br/politica/2026/05/7420983-pgr-denuncia-romeu-zema-ao-stj-por-calunia-contra-gilmar-mendes.html
