id_registro,texto_principal,label,label_detalhe,pipeline_origem,portal_origem,origem_texto,tamanho_chars,data_publicacao,url_origem
688d4962-7941-41e3-b695-e30833d899c0,Bolsonaro deu o auxílio emergencial ao povo. Lula mandou o povo devolver,0,ENGANOSO,google_factcheck,AFP_CHECAMOS,afirmacao_checada,72,2025-10-21,https://checamos.afp.com/doc.afp.com.79K78NQ
4d6c4075-aa1e-4c7f-8064-d35b1e9c4f88,"Ou porque a inadimplência atingiu 66,6 milhões de brasileiros.",1,GFC_VERDADEIRO,google_factcheck,AOS_FATOS,afirmacao_checada,62,2022-08-15,https://www.aosfatos.org/noticias/checamos-ciro-gomes-roda-viva/
c2881c59-87bb-4032-b4de-c3237f71ad9b,"Lula usou R$ 12,4 bilhões no cartão corporativo e Bolsonaro R$ 27,6 milhões",0,FALSO,google_factcheck,AFP_CHECAMOS,afirmacao_checada,75,2026-02-26,https://checamos.afp.com/doc.afp.com.992Y7KE
944ed6c6-b5b4-4868-b031-7af233b2a9f0,O Brasil só de manufaturado tem quase US$ 20 bilhões de exportação com a Argentina,0,FALSO,google_factcheck,AOS_FATOS,afirmacao_checada,82,2023-05-24,https://www.aosfatos.org/noticias/checamos-lula-exterior-petrobras-amazonia/
0efb1c20-450d-4d22-bfef-8efee37cfc5e,Caso Master: PF mira Ciro Nogueira e primo de Vorcaro em nova fase da Operação Compliance Zero,1,NOTICIA_REAL,noticias_reais,G1_POLITICA,titulo,94,2026-05-07,https://g1.globo.com/politica/noticia/2026/05/07/pf-faz-nova-operacao-caso-master.ghtml
a63a91cd-6fa7-4dca-9cde-a234c5aa721d,Governo renova concessões de distribuição de energia em 13 estados; Enel fica de fora,1,NOTICIA_REAL,noticias_reais,G1_POLITICA,titulo,85,2026-05-08,https://g1.globo.com/economia/noticia/2026/05/08/governo-renova-concessoes-de-distribuicao-de-energia-em-13-estados-enel-fica-de-fora.ghtml
53baf515-33cf-420a-b53c-a156a7ba2561,"O Brasil tem três por cento da população mundial. Entretanto, o Brasil tem 11% das vítimas de Covid. Ou seja, três vezes mais do que a média",1,GFC_VERDADEIRO,google_factcheck,AOS_FATOS,afirmacao_checada,140,2022-10-30,https://www.aosfatos.org/noticias/fome-absolvicoes-legado-principais-checagens-lula-campanha/
5088f1cd-e1e6-411b-8444-6f0758333fdf,Alexandre de Moraes sendo xingado em Roma em julho de 2023,0,FALSO,google_factcheck,AFP_CHECAMOS,afirmacao_checada,58,2023-07-20,https://checamos.afp.com/doc.afp.com.33PJ37B
c0199e62-06cd-40d2-869e-1905b7c06c4b,Hungria recoloca bandeira da UE no Parlamento depois de 12 anos — Presidente do Legislativo determinou retorno do símbolo ao edifício minutos antes da posse do novo primeiro-ministro,1,NOTICIA_REAL,noticias_reais,PODER360,titulo_resumo,182,2026-05-09,https://www.poder360.com.br/poder-internacional/hungria-recoloca-bandeira-da-ue-no-parlamento-depois-de-12-anos/
8f517836-a68e-4102-a77d-70e80c92015d,A aposta de Temer sobre reconciliação entre ministros do STF e cúpula do Congresso — Ex-presidente avalia que crise será superada quando a Corte validar a modulação de penas de condenados no 8 de janeiro,1,NOTICIA_REAL,noticias_reais,VEJA_POLITICA,titulo_resumo,203,2026-05-16,https://veja.abril.com.br/politica/a-aposta-de-temer-sobre-reconciliacao-entre-ministros-do-stf-e-cupula-do-congresso/
c93b63c3-084b-430c-9b37-cd55ca1b835a,"Preso pela PF, pai de Vorcaro doou R$ 1 milhão ao partido de Zema em 2022 — O empresário mineiro Henrique Vorcaro, pai do banqueiro Daniel Vorcaro, foi preso nesta quinta-feira (14) durante a sexta fase da Operação Compliance Zero, deflagrada pela Polícia Federal",1,NOTICIA_REAL,noticias_reais,BBC_BRASIL,titulo_resumo,263,2026-05-14,https://www.bbc.com/portuguese/articles/clyp4e0n3eyo?at_medium=RSS&at_campaign=rss
19a5f34a-227f-48e8-b8b4-67e81ca1cf9d,"Frases de feliz dia das mães 2026: veja 57 mensagens tocantes para enviar — O Dia das Mães é uma das datas mais especiais do ano, marcada por homenagens, carinho e gratidão. É o momento de reconhecer todo o amor, dedicação e força das mães, que diariamente se dedicam à família e aos filhos com tanto zelo.",1,NOTICIA_REAL,noticias_reais,UOL_NOTICIAS,titulo_resumo,306,,https://noticias.uol.com.br/cotidiano/ultimas-noticias/2026/05/09/frases-de-feliz-dia-das-maes-2026-veja-55-mensagens-tocantes-para-enviar.ghtm
d9532f1a-b291-45fe-aca6-8e1198fa4fcf,"Datafolha: Lula vai melhor no 2º turno entre os católicos; Flávio, entre os evangélicos — No geral, há empate. A maioria das entrevistas, porém, ocorreu antes da revelação de conversas entre Flávio e o banqueiro Daniel Vorcaro",1,NOTICIA_REAL,noticias_reais,CARTACAPITAL,titulo_resumo,226,2026-05-16,https://www.cartacapital.com.br/cartaexpressa/datafolha-lula-vai-melhor-no-2o-turno-entre-os-catolicos-flavio-entre-os-evangelicos/
6cff333f-c281-440a-9e54-68f8b0010680,"Publicação usa vídeo de uma entrevista do ministro do Supremo Tribunal Federal (STF) Gilmar Mendes à emissora portuguesa RTP. Nela, o magistrado diz não ter ocorrido tentativa clara de golpe nos ataques em Brasília, em 8 de janeiro de 2023. O objetivo da publicação é questionar as prisões dos envolvidos após as investigações e julgamentos sobre os atos antidemocráticos.",0,ENGANOSO,google_factcheck,FOLHA_-_UOL,afirmacao_checada,372,2024-03-21,https://www1.folha.uol.com.br/poder/2024/03/video-antigo-de-gilmar-mendes-e-usado-para-negar-que-atos-de-8-de-janeiro-foram-tentativa-de-golpe.shtml
1d2bee13-d4c2-4315-8edb-e6ad5a5d1b61,Lula mandou esvaziar arquibancada por medo de ser vaiado no carnaval,0,FALSO,google_factcheck,ESTADÃO,afirmacao_checada,68,,https://www.estadao.com.br/estadao-verifica/video-mostra-festa-de-carnaval-suspensa-apos-arquibancada-ceder-na-paraiba-nao-ha-relacao-com-lula/
3e7c33ab-c3d6-4357-a7c7-329d79c4747a,Pablo Marçal e Tarcísio Gomes de Freitas anunciaram a oportunidade do Procon dinheiro de cashback de cartão de crédito,0,FALSO,google_factcheck,BOATOS.ORG,afirmacao_checada,118,2024-09-13,https://www.boatos.org/politica/tarcisio-e-pablo-marcal-alertaram-sobre-dinheiro-de-cashback-do-cartao-de-credito-do-procon.html
104bde47-103d-4d06-a128-52f511f5106d,'Dark Horse' não tem pedido de registro para lançamento no Brasil,1,NOTICIA_REAL,noticias_reais,G1_POLITICA,titulo,65,2026-05-14,https://g1.globo.com/politica/blog/julia-duailibi/post/2026/05/14/dark-horse-lancamento-no-brasil.ghtml
0fb5cb6c-d843-4991-a52e-b0bfe2cf28b4,Fotos mostram motociata de Bolsonaro no RS em 10 de julho de 2021,0,FALSO,google_factcheck,AOS_FATOS,afirmacao_checada,65,2021-07-12,https://www.aosfatos.org/noticias/fotos-da-motociata-de-bolsonaro-em-sp-sao-atribuidas-em-posts-ao-evento-no-rs/
0dd688ae-5b3b-4ede-b258-51d05a6dd803,"Negacionismo fez brasileiros ‘perderem’ 3,4 anos de vida na pandemia — O dado faz parte do Estudo Carga Global de Doenças, publicado neste mês",1,NOTICIA_REAL,noticias_reais,CARTACAPITAL,titulo_resumo,142,2026-05-16,https://www.cartacapital.com.br/saude/negacionismo-fez-brasileiros-perderem-34-anos-de-vida-na-pandemia/
937b4264-555c-4e40-ac19-d8ec880abcf7,"Rede expulsa dirigente da ala de Marina Silva, que fala em perseguição política — A cúpula da Rede Sustentabilidade expulsou uma das copresidentes do partido, Iaraci Dias, que é do grupo político de Marina Silva (Rede-SP). A legenda é comandada pela ala da deputada federal Heloísa Helena (RJ), que vive um embate com a ex-ministra do Meio Ambiente. Leia mais (05/15/2026 - 20h06)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,380,2026-05-15,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/colunas/painel/2026/05/rede-expulsa-dirigente-da-ala-de-marina-silva-que-fala-em-perseguicao-politica.shtml
b7c8db75-b3b0-40d7-912f-d8a739d44c44,"Gilmar Mendes é dono de uma faculdade em Portugal e vai ao país europeu várias vezes por mês, com o governo brasileiro custeando suas viagens privadas. Só em 2024, teriam sido cerca de 40 viagens.",0,FALSO,google_factcheck,UOL_NOTÍCIAS,afirmacao_checada,196,,https://noticias.uol.com.br/confere/ultimas-noticias/2025/07/10/gilmar-mendes-dono-faculdade-40-viagens-portugal-falso.htm
6363ea8d-62f6-4ea2-906c-536845e84638,"Com provas de fraude eleitoral em mãos pela auditoria do exército, STM dá ao ministro Alexandre de Moraes 72 horas para explicar manipulações jurídicas do TSE nas eleições de 2022.",0,FALSO,google_factcheck,BOATOS.ORG,afirmacao_checada,180,2022-11-03,https://www.boatos.org/politica/stm-da-72-horas-para-alexandre-de-moraes-explicar-manipulacoes-tse-nas-eleicoes-2022.html
8f587bb9-e47a-472a-88ec-7d16808fb4e7,Lula diz que discutiu terras raras e tarifas com Trump; PIX e classificação de facções criminosas ficaram de fora da conversa,1,NOTICIA_REAL,noticias_reais,G1_POLITICA,titulo,125,2026-05-07,https://g1.globo.com/politica/noticia/2026/05/07/lula-entrevista-reuniao-trump.ghtml
7ee270dd-2d3f-4fdc-942d-8f7dc5b1eef2,"Paulo Freire NUNCA foi professor, o único diploma que Paulo Freire tinha era de bacharel em direito e sua experiência em alfabetização foi com adultos no acampamento do MST",0,FALSO,google_factcheck,BOATOS.ORG,afirmacao_checada,172,2021-09-20,https://www.boatos.org/brasil/paulo-freire-nunca-foi-professor-e-so-alfabetizou-adultos-do-mst-boato.html
1c8a13f9-0d9b-4705-b53a-a58fa2aa2d9f,"""Ninguém respeita lambe-botas"", diz Lula sobre reunião com Trump",1,NOTICIA_REAL,noticias_reais,AGENCIA_BRASIL,titulo,64,2026-05-08,https://agenciabrasil.ebc.com.br/politica/noticia/2026-05/ninguem-respeita-lambe-botas-diz-lula-sobre-reuniao-com-trump
8aba5a27-8718-436e-a638-88792d640dc6,Haddad afirma em SP que 'toda a relação do Daniel Vorcaro é com o governo Bolsonaro',1,NOTICIA_REAL,noticias_reais,G1_POLITICA,titulo,84,2026-05-14,https://g1.globo.com/sp/sao-paulo/eleicoes/2026/noticia/2026/05/13/haddad-afirma-que-vorcaro-e-rebento-do-governo-bolsonaro-durante-evento-em-sp.ghtml
f4cf188f-d560-4b4f-843b-67b6476f299b,"A vacina da Moderna contra a covid-19 contém o SM-102, um ingrediente suspeito de causar câncer e infertilidade",0,FALSO,google_factcheck,AFP_CHECAMOS,afirmacao_checada,111,2021-06-04,https://checamos.afp.com/postagens-alegam-erroneamente-que-vacina-da-moderna-contem-um-ingrediente-inseguro
a0813eda-bac6-4127-97b2-857f39931187,Boulos volta a criticar “terrorismo econômico” contra fim da 6 por 1,1,NOTICIA_REAL,noticias_reais,AGENCIA_BRASIL,titulo,68,2026-05-12,https://agenciabrasil.ebc.com.br/politica/noticia/2026-05/boulos-volta-criticar-terrorismo-economico-contra-fim-da-6-por-1
cdc703c7-5158-4070-832f-f59ec7443314,Ciro lança pré-candidatura ao governo do Ceará com discurso focado na segurança — O ex-prefeito de Fortaleza Roberto Cláudio deve ser o vice do tucano,1,NOTICIA_REAL,noticias_reais,CARTACAPITAL,titulo_resumo,150,2026-05-16,https://www.cartacapital.com.br/cartaexpressa/ciro-lanca-pre-candidatura-ao-governo-do-ceara-com-discurso-focado-na-seguranca/
66ab5219-3a26-4d65-bc91-c53d5cd41c7c,"""Momento em que presos políticos fueron liberados em Venezuela""",0,FALSO,google_factcheck,UOL_NOTÍCIAS,afirmacao_checada,63,,https://noticias.uol.com.br/confere/ultimas-noticias/2026/01/13/falso-video-libertacao-presos-venezuela-2024.htm
848ecdc9-49e1-4421-b671-74eb5dce7b2e,Evento com Ciro Nogueira que oficializaria apoio do PP a Tarcísio em SP deve ser adiado,1,NOTICIA_REAL,noticias_reais,G1_POLITICA,titulo,87,2026-05-07,https://g1.globo.com/politica/noticia/2026/05/07/evento-com-ciro-nogueira-que-oficializaria-apoio-do-pp-a-tarcisio-em-sp-deve-ser-adiado.ghtml
3eca99e4-817e-45b9-9d40-ca7c5ea8cd89,Bolsonaro pegou 44 milhões dos aposentados e do Banco Master Canal UOL descubriu,0,FALSO,google_factcheck,UOL_NOTÍCIAS,afirmacao_checada,80,,https://noticias.uol.com.br/confere/ultimas-noticias/2026/02/10/falso-bolsonaro-r-44-milhoes-fraude-inss-banco-master.htm
b35804cd-a2e7-47cb-926d-5d58f544457c,Câmara aprova MP que prevê renovação automática de CNH,1,NOTICIA_REAL,noticias_reais,AGENCIA_BRASIL,titulo,54,2026-05-07,https://agenciabrasil.ebc.com.br/politica/noticia/2026-05/camara-aprova-mp-que-preve-renovacao-automatica-de-cnh
55aca96f-b00f-435b-ba90-54e0b10ef76d,Lula diz que criará Ministério da Segurança após Senado aprovar PEC,1,NOTICIA_REAL,noticias_reais,AGENCIA_BRASIL,titulo,67,2026-05-12,https://agenciabrasil.ebc.com.br/politica/noticia/2026-05/lula-diz-que-criara-ministerio-da-seguranca-apos-senado-aprovar-pec
98aa54fe-a5a2-4d57-98d1-d5dda58595b8,Não houve aumento do salário mínimo [no governo Bolsonaro]. Houve apenas uma reposição inflacionária,1,GFC_VERDADEIRO,google_factcheck,AOS_FATOS,afirmacao_checada,100,2022-10-30,https://www.aosfatos.org/noticias/fome-absolvicoes-legado-principais-checagens-lula-campanha/
3bf2595b-979a-4c50-a7b7-5d1b9a618f65,Relação entre Flávio Bolsonaro e Vorcaro repercute na imprensa internacional,1,NOTICIA_REAL,noticias_reais,G1_POLITICA,titulo,76,2026-05-13,https://g1.globo.com/mundo/noticia/2026/05/13/relacao-entre-flavio-bolsonaro-e-vorcaro-repercute-na-imprensa-internacional.ghtml
616c5b85-eaa7-4a4d-adf0-836cf3ecc8f7,"Direita se desarruma e abre a cena eleitoral — A trombada foi feia, obrigou Flávio Bolsonaro ( PL ) a sair da inércia, levou o PT a acionar a artilharia antes do previsto, escancarou as divergências na direita e pode mudar o rumo da corrida eleitoral. Leia mais (05/16/2026 - 15h00)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,282,2026-05-16,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/colunas/dora-kramer/2026/05/direita-se-desarruma-e-abre-a-cena-eleitoral.shtml
2e22032c-e2b1-4973-844f-605d46792514,"Com Bolsonaro isolado, aliados resistem em acatar indicação dos filhos para o Senado",1,NOTICIA_REAL,noticias_reais,UOL_NOTICIAS,titulo,84,,https://www1.folha.uol.com.br/poder/2026/05/com-bolsonaro-isolado-aliados-resistem-em-acatar-indicacao-dos-filhos-para-o-senado.shtml
7ac1bbed-0677-4b1a-a90b-8480584e96d0,Nikolas Ferreira vota para encarecer a conta de luz e foge das redes,0,FALSO,google_factcheck,UOL_NOTÍCIAS,afirmacao_checada,68,,https://noticias.uol.com.br/confere/ultimas-noticias/2025/06/26/nikolas-ferreira-voto-favor-aumento-conta-luz-falso.htm
41b58393-4c9b-47cc-a9cd-4324bf92ac0f,Jornal Nacional diz que novas regras da Receita permitem monitorar individualmente transações via Pix,0,FALSO,google_factcheck,DESCONHECIDA,afirmacao_checada,101,2026-01-13,https://www.aosfatos.org/noticias/receita-nao-vai-monitorar-transacoes-pix-aproximacao-individualmente/
9ea3a5a0-fe0d-4af8-9c33-0314c1452347,Bolsonaro demitiu 13.710 ‘comunistas do PT’ que comandavam universidades,0,FALSO,google_factcheck,AOS_FATOS,afirmacao_checada,72,2021-12-16,https://www.aosfatos.org/noticias/e-falso-que-bolsonaro-demitiu-13710-comunistas-do-pt-que-comandavam-universidades/
82b1750c-0b89-4949-892b-19d8b17e5211,"Antiviral molnupiravir, aprovado no Reino Unido para tratar covid, é ivermectina repaginada",0,FALSO,google_factcheck,AFP_CHECAMOS,afirmacao_checada,91,2021-11-09,https://checamos.afp.com/doc.afp.com.9RC7AF
f1f118fc-1bde-4bf4-a276-35518016eafb,Lula debocha de endividados e diz que é bom que o povo possa se endividar,0,ENGANOSO,google_factcheck,AFP_CHECAMOS,afirmacao_checada,73,2026-05-06,https://checamos.afp.com/doc.afp.com.B2339G3
697b0960-965c-4dae-9c4f-d8df74184144,"Após áudio, Flávio diz que resistirá: “Tenho sangue de Bolsonaro” — Pré-candidato a presidente citou “missão” dada por Jair Bolsonaro após divulgação de recebimento de R$ 61 milhões de Daniel Vorcaro para filme",1,NOTICIA_REAL,noticias_reais,PODER360,titulo_resumo,210,2026-05-16,https://www.poder360.com.br/poder-eleicoes/apos-audio-flavio-diz-que-resistira-tenho-sangue-de-bolsonaro/
dae991af-7a4f-4962-ba59-831c1420c8d7,MPF pede julgamento sobre ataques da Marinha a João Cândido — Órgão pede indenização de R$ 5 milhões por danos à memória do líder da Revolta da Chibata e da população negra,1,NOTICIA_REAL,noticias_reais,CORREIO_BRAZILIENSE,titulo_resumo,172,2026-05-15,https://www.correiobraziliense.com.br/politica/2026/05/7420940-mpf-pede-julgamento-sobre-ataques-da-marinha-a-joao-candido.html
2992168c-e6d3-4f70-9ddd-27ecf0da0da9,"Veículo do MST envolvido em acidente, carregando várias caixas de munição.",0,FALSO,google_factcheck,BOATOS.ORG,afirmacao_checada,74,2023-05-22,https://www.boatos.org/politica/veiculo-mst-cheio-municao-se-envolve-acidente.html
f7a035fe-67ca-4f04-a135-9bbaf3994fb4,Lula desiste de ir para São Paulo e não votará em Boulos no segundo turno,0,ENGANOSO,google_factcheck,ESTADÃO,afirmacao_checada,73,,https://www.estadao.com.br/estadao-verifica/lula-desiste-boulos-sao-paulo-enganoso/
b6e06371-2051-4e72-bb36-28527a5fbeba,Infiltrados do PT e do PSOL nos ataques em Brasília em 8 de janeiro de 2023,0,FALSO,google_factcheck,AFP_CHECAMOS,afirmacao_checada,75,2023-01-13,https://checamos.afp.com/doc.afp.com.336Z8RC
70a7d6dc-cc9d-4eac-8338-c4f159854e0f,"Hantavírus mata quase metade dos infectados no Brasil: onde há mais risco (e por que não tem a ver com surto em cruzeiro) — No país, o vírus circula de forma contínua em determinadas regiões, principalmente em áreas rurais, mas especialistas afirmam que não há risco de uma nova epidemia, como a Covid-19",1,NOTICIA_REAL,noticias_reais,BBC_BRASIL,titulo_resumo,304,2026-05-11,https://www.bbc.com/portuguese/articles/clyp28w80xlo?at_medium=RSS&at_campaign=rss
23c2fb1e-0863-4f60-9f2f-c3aeb71c4a8c,"A bola fora de governador interino do Rio de Janeiro durante ‘exoneraço’ — Nos primeiros dias à frente do governo, Ricardo Couto procurou por funcionária que ele mesmo havia exonerado",1,NOTICIA_REAL,noticias_reais,VEJA_POLITICA,titulo_resumo,183,2026-05-15,https://veja.abril.com.br/politica/a-bola-fora-de-governador-interino-do-rio-de-janeiro-durante-exoneraco/
d3c5f720-85d9-4fd0-990c-e778a0642eb5,"Cacique Raoni, de 94 anos, é internado em UTI com pneumonia — Líder indígena está no Hospital Dois Pinheiros, em Sinop (MT); medida preventiva visa a monitorar quadro respiratório",1,NOTICIA_REAL,noticias_reais,PODER360,titulo_resumo,179,2026-05-17,https://www.poder360.com.br/poder-brasil/cacique-raoni-de-94-anos-e-internado-em-uti-com-pneumonia/
81822255-e114-4d70-8af7-87aafc27a048,Lula ladrão seu lugar é na prisão em plena propaganda eleitoral na Marquês de Sapucaí,0,FALSO,google_factcheck,BOL_-_UOL,afirmacao_checada,85,,https://www.bol.uol.com.br/noticias/2026/02/19/falso-video-lula-vaiado-sapucai.htm
25afe167-ad03-43fc-8204-784dc8535da8,"Dono da JBS, (proteínas)Gilberto Tommazzoni , setor de alimentos vale a pena ouvir",0,FALSO,google_factcheck,BOATOS.ORG,afirmacao_checada,82,2024-01-05,https://www.boatos.org/politica/dono-jbs-gilberto-tomazoni-gravou-video-dizendo-reforma-tributaria-revolucao-comunista-do-pt.html
f3bf2aa2-dc5c-4537-b087-a49e6a2dc174,CDC admite que falsificou 99% das mortes por covid-19 para assustar o público e fazê-lo tomar a vacina,0,FALSO,google_factcheck,ESTADÃO,afirmacao_checada,102,,https://www.estadao.com.br/estadao-verifica/cdc-fraudou-99-mortes-covid-eua-agosto/
2e306b2e-2d5f-4614-94a6-412ada5a2cb7,Vídeo de Alexandre Moraes sendo hostilizado na Itália,0,ENGANOSO,google_factcheck,UOL_NOTÍCIAS,afirmacao_checada,53,,https://noticias.uol.com.br/confere/ultimas-noticias/2023/07/17/post-usa-video-de-2022-como-se-fosse-de-agressao-a-moraes-na-italia.htm
dd33e4f8-3212-42bc-95c5-a072ab862ad6,Vorcaro revelou participação de Lulinha e Moraes em atentado a faca contra Bolsonaro,0,FALSO,google_factcheck,ESTADÃO,afirmacao_checada,84,,https://www.estadao.com.br/estadao-verifica/falso-daniel-vorcaro-revelacoes-sobre-adelio-bispo/
b6b31ca2-592a-4e39-aba9-f2ac20ce22e9,Lula e o PT têm ligação com o tráfico de drogas no Rio de Janeiro e com as FARC,0,ENGANOSO,google_factcheck,PROJETO_COMPROVA,afirmacao_checada,79,2022-10-28,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/deputado-eleito-repete-alegacoes-ja-desmentidas-para-tentar-ligar-lula-a-narcotrafico-e-farc/
7e31bd82-44be-41d3-8110-ad8daa743c01,Facção criminosa sequestrou urnas eletrônicas em Jandira,0,FALSO,google_factcheck,AOS_FATOS,afirmacao_checada,56,2024-10-08,https://www.aosfatos.org/noticias/falso-video-equador-para-alegar-faccao-criminosa-sequestrou-urnas-sp/
48b5c874-65a7-4f19-9cc1-23b9bd12a830,Triste é que um deputado apresenta um projeto de lei em que o estuprador pode pegar uma pena menor do que a estuprada,1,GFC_VERDADEIRO,google_factcheck,AOS_FATOS,afirmacao_checada,117,2024-06-18,https://www.aosfatos.org/noticias/checamos-lula-entrevista-cbn/
de64679e-f3db-4fdd-aa7a-6c34dd19878c,Gleisi Hoffmann disse que esquerda quer o desemprego efetivo,0,FORA_DE_CONTEXTO,google_factcheck,ESTADÃO,afirmacao_checada,60,,https://www.estadao.com.br/estadao-verifica/gleisi-hoffmann-desemprego-efetivo/
179bfe45-cbcd-4b10-92c9-a5750b492a3b,"Em sinalização ao multilateralismo, ministro da Fazenda é convidado e fará discurso em reunião do G7",1,NOTICIA_REAL,noticias_reais,UOL_NOTICIAS,titulo,100,,https://www1.folha.uol.com.br/colunas/painel/2026/05/em-sinalizacao-ao-multilateralismo-ministro-da-fazenda-e-convidado-e-fara-discurso-em-reuniao-do-g7.shtml
9d6e6863-47c6-4172-a9df-0633f117473d,"Greve das prefeituras. Dessa vez Lula se superou, viu",0,ENGANOSO,google_factcheck,UOL_NOTÍCIAS,afirmacao_checada,53,,https://noticias.uol.com.br/comprova/ultimas-noticias/2023/09/13/entenda-a-mobilizacao-dos-prefeitos-em-defesa-do-fpm.htm
f53a3877-7e53-48f9-a79f-c2f01a9e261c,"PF suspeita que dinheiro de Vorcaro tenha custeado despesas de Eduardo Bolsonaro nos EUA — A Polícia Federal suspeita que recursos ligados a Daniel Vorcaro , do Banco Master , foram usados para financiar despesas do ex-deputado Eduardo Bolsonaro ( PL -SP) nos Estados Unidos, onde ele vive desde fevereiro de 2025. Leia mais (05/14/2026 - 13h04)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,345,2026-05-14,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2026/05/pf-suspeita-que-dinheiro-de-vorcaro-tenha-custeado-despesas-de-eduardo-bolsonaro-nos-eua.shtml
e13efc14-53b2-4866-b9e3-24cad5755b53,A retirada das redes desse pessoal já está sendo acertada com o Supremo e o TSE,0,FALSO,google_factcheck,UOL_NOTÍCIAS,afirmacao_checada,79,2022-11-14,https://noticias.uol.com.br/confere/ultimas-noticias/2022/11/14/e-falso-que-randolfe-assumiu-atuar-contra-politicos-de-direita-no-whatsapp.htm
91968eb4-bc4d-462b-981b-2cce9d8f6ad5,"Após reunião com Trump, Lula diz que terras raras são questão de 'soberania nacional'",1,NOTICIA_REAL,noticias_reais,G1_POLITICA,titulo,85,2026-05-07,https://g1.globo.com/politica/noticia/2026/05/07/lula-diz-que-terras-raras-e-questao-de-soberania-nacional.ghtml
42caad2c-8dca-4fa7-a628-7732d1a83d09,O Brasil tem 3% da população do mundo. Aqui morreram 11% da população do mundo.,1,GFC_VERDADEIRO,google_factcheck,AOS_FATOS,afirmacao_checada,79,2022-08-15,https://www.aosfatos.org/noticias/checamos-ciro-gomes-roda-viva/
a3102392-efb8-452c-bb1e-57c20ad996c0,Passamos a integrar a elite de apenas cinco países que produzem vacina contra a Covid,0,FALSO,google_factcheck,AOS_FATOS,afirmacao_checada,85,2021-06-02,https://www.aosfatos.org/noticias/em-pronunciamento-bolsonaro-infla-acoes-do-governo-durante-pandemia/
71532235-ad3c-483a-bc5f-8a1d89884876,"Sanção absurda de Trump não vai ver ""os fogos de réveillon"" de 2026 — Economista fala sobre a fama viral ""Trump sempre amarela"" e aposta que sanção não dura",1,NOTICIA_REAL,noticias_reais,METROPOLES,titulo_resumo,156,2025-07-11,https://www.metropoles.com/blog-do-noblat/sancao-absurda-de-trump-nao-vai-ver-os-fogos-de-reveillon-de-2026
37a7bac2-7e9e-4bf4-bd87-77cc4463c7cd,PL das Fake News vai proibir versículos bíblicos nas redes sociais,0,ENGANOSO,google_factcheck,ESTADÃO,afirmacao_checada,66,,https://www.estadao.com.br/estadao-verifica/pl-fake-news-versiculos-biblia/
094e1e08-a21a-403f-bcb5-d37636801c3f,Governo Lula expropriou terras no Rio Grande do Sul,0,ENGANOSO,google_factcheck,ESTADÃO,afirmacao_checada,51,,https://www.estadao.com.br/estadao-verifica/expropriacao-terras-vicente-dutra-rio-grande-do-sul-heinze-enganoso/
4b63673f-05f1-4b2b-b8ee-d41225be8a09,"Já começou a fechar Empresas e comércios, vai ser desemprego em massa, imaginem quando a Havan fechar!",0,FALSO,google_factcheck,BOATOS.ORG,afirmacao_checada,102,2023-01-15,https://www.boatos.org/politica/luciano-hang-havan-vai-fechar-demitir-deixar-brasil.html
d9e1baa9-2f7a-410d-81a3-536e3fe1a5d4,STF apura emenda parlamentar para produtora de filme sobre Bolsonaro,1,NOTICIA_REAL,noticias_reais,AGENCIA_BRASIL,titulo,68,2026-05-14,https://agenciabrasil.ebc.com.br/politica/noticia/2026-05/stf-apura-emenda-parlamentar-para-produtora-de-filme-sobre-bolsonaro
5aa79c0b-47c8-4ee8-a19f-9cf10f122237,"O mesmo país que supostamente elegeu Lula escolheu prefeitos do PT em apenas 46 cidades, enquanto o PL de Bolsonaro elegeu 508 prefeitos",0,FALSO,google_factcheck,ESTADÃO,afirmacao_checada,136,,https://www.estadao.com.br/estadao-verifica/pt-46-pl-508-prefeitos-eleitos-falso/
bc7bfae3-1613-4c80-9771-7b46334e4355,"Flávio Bolsonaro, o irmão Vorcaro e a máxima de que não há almoço de graça — Agentes privados gastam dinheiro grosso para comprar simpatia, favores e, às vezes, vantagens indevidas",1,NOTICIA_REAL,noticias_reais,VEJA_POLITICA,titulo_resumo,180,2026-05-16,https://veja.abril.com.br/politica/flavio-bolsonaro-o-irmao-vorcaro-e-a-maxima-de-que-nao-ha-almoco-de-graca/
